@relation PC3

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {FALSE,TRUE}

@data
13,3,1,13,0,16,15,32,36,68,336.89,0.07,15,5053.28,0.11,280.74,3,2,2,4,2,2,0.15,2,2,1,0.11,0,10,1,0,22.46,0.5,1,10,18,7.14,FALSE
10,1,0,10,0,4,11,14,28,42,164.09,0.05,19.25,3158.72,0.05,175.48,9,6,0,14,7,5,0.5,2.33,1,0.2,0.42,2,17,3,0.5,8.52,0.6,4,14,12,0,FALSE
52,14,39,51,1,72,18,185,199,384,2492.87,0.04,23.13,57647.66,0.83,3202.65,3,2,11,4,2,2,0.04,2,1,0.5,0.02,0,18,1,0,107.8,0.5,1,18,106,43.96,TRUE
23,16,13,18,5,24,24,56,68,124,692.54,0.04,28,19390.99,0.23,1077.28,15,12,2,26,13,8,0.35,2.17,3,0.38,0.15,1,27,1,0,24.73,0.13,7,21,53,50,FALSE
27,21,23,19,8,31,14,47,56,103,565.66,0.09,10.61,6003.3,0.19,333.52,13,12,5,24,12,7,0.26,2,5,0.71,0.1,0,31,1,0,53.3,0.14,6,26,72,62,FALSE
16,6,5,16,0,26,10,53,60,113,584.2,0.1,10.19,5954.36,0.19,330.8,3,2,2,4,2,2,0.13,2,2,1,0.06,1,7,1,0,57.32,0.5,1,7,35,23.81,FALSE
18,2,0,17,1,25,23,78,235,313,1748.09,0.03,35.88,62721.59,0.58,3484.53,7,6,1,12,6,4,0.22,2,1,0.25,0.19,2,16,1,0,48.72,0.25,3,14,21,5.56,FALSE
10,0,0,8,2,10,8,12,19,31,129.27,0.21,4.8,620.48,0.04,34.47,7,6,3,12,6,4,0.4,2,4,1,0.36,0,14,4,1,26.93,1,3,12,11,20,FALSE
6,0,1,6,0,3,10,9,12,21,77.71,0.07,15,1165.64,0.03,64.76,3,2,0,4,2,2,0.33,2,1,0.5,0.25,1,6,1,0,5.18,0.5,1,6,8,14.29,FALSE
16,2,1,16,0,14,11,17,23,40,185.75,0.15,6.68,1240.57,0.06,68.92,5,4,3,8,4,3,0.19,2,3,1,0.15,1,12,3,1,27.81,1,2,11,20,5.88,FALSE
11,3,0,11,0,11,15,35,42,77,361.93,0.04,23.86,8637.06,0.12,479.84,9,8,5,16,8,5,0.45,2,4,0.8,0.33,2,21,3,0.5,15.17,0.6,4,18,15,0,FALSE
19,2,0,19,0,23,20,73,81,154,835.64,0.03,31.74,26522.64,0.28,1473.48,17,8,2,24,14,9,0.47,3,4,0.44,0.41,2,32,6,0.63,26.33,0.67,8,25,22,0,FALSE
17,1,3,17,0,14,13,18,26,44,209.22,0.12,8.36,1748.44,0.07,97.14,9,6,2,14,7,5,0.29,2.33,4,0.8,0.23,3,15,5,1,25.03,1,4,12,22,15,FALSE
8,3,0,8,0,11,13,19,22,41,187.98,0.09,11.23,2110.54,0.06,117.25,5,4,1,8,4,3,0.38,2,2,0.67,0.25,0,10,1,0,16.74,0.33,2,9,12,0,FALSE
28,2,0,28,0,23,19,53,85,138,744.14,0.05,21.89,16290.19,0.25,905.01,25,20,3,44,22,13,0.46,2.2,4,0.31,0.42,4,48,9,0.67,33.99,0.69,12,37,31,0,FALSE
74,22,39,65,9,24,16,91,109,200,1064.39,0.03,30.33,32286.36,0.35,1793.69,19,16,0,34,17,10,0.14,2.13,1,0.1,0.07,2,39,5,0.44,35.09,0.5,9,31,136,42.48,TRUE
24,6,5,22,2,26,12,60,80,140,734.71,0.07,13.85,10172.91,0.24,565.16,3,2,4,4,2,2,0.08,2,2,1,0.06,3,14,1,0,53.06,0.5,1,14,36,24.14,FALSE
13,13,0,10,3,16,15,29,34,63,312.11,0.07,13.59,4242.8,0.1,235.71,7,6,0,12,6,4,0.31,2,1,0.25,0.15,2,12,1,0,22.96,0.25,3,10,27,23.08,FALSE
10,0,0,10,0,9,9,13,16,29,120.93,0.15,6.5,786.03,0.04,43.67,3,2,1,4,2,2,0.2,2,2,1,0.18,1,7,1,0,18.6,0.5,1,7,11,0,FALSE
18,16,7,15,3,21,12,43,49,92,464.08,0.08,12.29,5701.61,0.15,316.76,11,10,3,20,10,6,0.33,2,3,0.5,0.14,0,21,1,0,37.77,0.17,5,17,42,40,FALSE
14,5,3,13,1,25,17,54,65,119,641.69,0.05,18.36,11781.35,0.21,654.52,3,2,3,4,2,2,0.14,2,1,0.5,0.09,1,10,1,0,34.95,0.5,1,10,23,23.53,FALSE
37,7,3,37,0,31,16,53,66,119,661,0.07,13.68,9040.72,0.22,502.26,7,2,4,4,2,5,0.14,2,5,1,0.1,1,16,1,0,48.33,0.2,1,13,48,7.5,FALSE
21,6,2,20,1,23,9,71,72,143,715,0.07,13.89,9932.28,0.24,551.79,5,4,0,8,4,3,0.14,2,1,0.33,0.1,0,13,1,0,51.47,0.33,2,12,30,13.04,FALSE
14,0,0,14,0,11,10,27,31,58,254.75,0.08,12.27,3126.53,0.08,173.7,3,2,1,4,2,2,0.14,2,2,1,0.13,1,5,1,0,20.76,0.5,1,5,15,0,FALSE
17,14,19,13,4,23,16,37,48,85,449.26,0.08,12.87,5781.77,0.15,321.21,5,2,4,6,3,3,0.18,3,2,0.67,0.06,3,12,3,1,34.91,1,2,11,51,63.89,TRUE
63,31,26,60,3,54,21,119,139,258,1607.04,0.04,23.14,37185.01,0.54,2065.83,39,24,2,62,35,20,0.32,2.58,4,0.2,0.17,0,67,13,0.63,69.45,0.65,19,49,121,32.58,FALSE
25,4,0,25,0,32,20,53,72,125,712.55,0.06,16.56,11801.69,0.24,655.65,13,12,8,24,12,7,0.28,2,6,0.86,0.23,2,34,6,0.83,43.02,0.86,6,29,30,0,FALSE
12,1,0,12,0,10,20,25,36,61,299.32,0.04,25,7483.01,0.1,415.72,11,8,2,18,9,6,0.5,2.25,2,0.33,0.43,2,22,6,1,11.97,1,5,18,14,0,FALSE
7,8,0,6,1,12,12,15,16,31,142.13,0.13,7.5,1066,0.05,59.22,5,4,1,8,4,3,0.43,2,2,0.67,0.19,2,11,1,0,18.95,0.33,2,10,16,14.29,FALSE
4,0,0,4,0,5,12,7,18,25,102.19,0.12,8.4,858.37,0.03,47.69,3,2,1,4,2,2,0.5,2,2,1,0.4,1,6,1,0,12.17,0.5,1,6,5,0,FALSE
10,1,0,10,0,9,11,15,16,31,133.98,0.11,9.17,1228.15,0.04,68.23,5,4,1,8,4,3,0.3,2,3,1,0.25,2,12,1,0,14.62,0.33,2,11,12,0,FALSE
50,3,0,46,4,41,22,135,159,294,1757.32,0.03,36.22,63649.28,0.59,3536.07,37,36,7,72,36,19,0.38,2,12,0.63,0.35,2,88,11,0.56,48.52,0.58,18,71,54,8,FALSE
101,20,49,93,8,67,20,172,223,395,2544.96,0.04,25.67,65333.37,0.85,3629.63,33,26,7,58,29,17,0.17,2.23,14,0.82,0.1,0,82,17,1,99.14,1,16,67,171,38,FALSE
11,8,0,9,2,14,8,14,17,31,138.24,0.25,4,552.97,0.05,30.72,3,2,2,4,2,2,0.18,2,2,1,0.1,1,8,1,0,34.56,0.5,1,8,20,18.18,FALSE
47,21,3,43,4,30,21,49,72,121,686.36,0.06,17.15,11771.13,0.23,653.95,15,4,7,12,6,9,0.19,3,7,0.78,0.13,0,30,5,0.5,40.02,0.56,4,23,72,14,FALSE
17,1,0,17,0,8,12,28,39,67,289.57,0.05,21,6080.95,0.1,337.83,11,10,2,20,10,6,0.35,2,3,0.5,0.32,2,22,1,0,13.79,0.17,5,18,19,0,FALSE
8,0,1,8,0,8,11,28,31,59,250.63,0.05,19.25,4824.58,0.08,268.03,9,8,2,16,8,5,0.63,2,5,1,0.5,2,17,1,0,13.02,0.2,4,14,10,11.11,FALSE
11,1,0,10,1,9,13,19,26,45,200.67,0.07,13.72,2753.7,0.07,152.98,11,6,2,16,8,6,0.55,2.67,4,0.67,0.46,1,18,5,0.8,14.62,0.83,5,14,13,9.09,FALSE
23,17,10,18,5,26,16,48,56,104,560.8,0.07,14.77,8282.6,0.19,460.14,9,8,6,16,8,5,0.22,2,4,0.8,0.1,2,20,1,0,37.97,0.2,4,17,51,45.45,FALSE
24,7,1,22,2,50,15,164,243,407,2451.1,0.04,24.6,60297.15,0.82,3349.84,27,26,2,52,26,14,0.58,2,3,0.21,0.42,1,76,1,0,99.64,0.07,13,64,33,12,TRUE
12,0,0,12,0,8,10,16,21,37,154.29,0.1,10,1542.87,0.05,85.72,3,2,0,4,2,2,0.17,2,1,0.5,0.15,1,6,1,0,15.43,0.5,1,6,13,0,FALSE
11,1,0,11,0,16,16,24,38,62,310,0.08,12,3720,0.1,206.67,9,6,3,14,7,5,0.45,2.33,3,0.6,0.38,3,21,3,0.5,25.83,0.6,4,18,13,0,FALSE
25,9,16,25,0,14,14,48,54,102,490.35,0.04,24,11768.4,0.16,653.8,7,6,3,12,6,4,0.16,2,1,0.25,0.08,1,18,1,0,20.43,0.25,3,16,51,39.02,FALSE
46,23,7,45,1,35,22,77,99,176,1026.58,0.04,24.2,24843.45,0.34,1380.19,11,4,5,8,4,8,0.17,2,5,0.63,0.1,1,24,1,0,42.42,0.13,2,18,77,15.09,TRUE
13,0,0,12,1,7,14,27,33,60,263.54,0.04,27,7115.55,0.09,395.31,5,4,2,8,4,3,0.23,2,3,1,0.21,1,13,1,0,9.76,0.33,2,12,14,7.69,FALSE
21,10,13,19,2,24,9,78,79,157,791.97,0.07,14.62,11582.56,0.26,643.48,3,2,1,4,2,2,0.1,2,1,0.5,0.04,0,8,1,0,54.15,0.5,1,8,45,44.12,TRUE
86,7,5,82,4,85,30,187,217,404,2765.58,0.03,33,91264.07,0.92,5070.23,24,10,16,26,13,15,0.17,2.6,13,0.87,0.15,1,54,8,0.5,83.81,0.53,8,41,99,9.89,TRUE
69,0,0,69,0,34,16,523,495,1018,5745.45,0.01,123.06,707027.78,1.92,39279.32,97,96,4,192,96,49,0.71,2,4,0.08,0.7,0,241,1,0,46.69,0.02,48,194,70,0,FALSE
8,1,0,7,1,7,7,11,14,25,95.18,0.18,5.5,523.51,0.03,29.08,3,2,3,4,2,2,0.25,2,2,1,0.2,0,8,1,0,17.31,0.5,1,8,10,12.5,FALSE
7,1,0,7,0,5,11,8,16,24,96,0.11,8.8,844.8,0.03,46.93,5,4,1,8,4,3,0.43,2,2,0.67,0.33,2,10,3,1,10.91,1,2,9,9,0,FALSE
31,19,19,26,5,22,19,53,63,116,621.48,0.04,22.89,14223.33,0.21,790.18,11,10,4,20,10,6,0.19,2,4,0.67,0.09,0,25,5,0.8,27.15,0.83,5,21,70,48,FALSE
10,6,4,10,0,11,10,13,20,33,144.95,0.17,5.91,856.5,0.05,47.58,3,2,0,4,2,2,0.2,2,1,0.5,0.1,2,6,1,0,24.53,0.5,1,6,21,28.57,FALSE
21,6,0,21,0,18,13,36,52,88,435.97,0.08,13,5667.6,0.15,314.87,5,4,3,8,4,3,0.14,2,3,1,0.11,2,13,1,0,33.54,0.33,2,12,28,0,FALSE
11,1,0,11,0,10,13,22,29,51,230.7,0.07,14.3,3299.03,0.08,183.28,9,8,1,16,8,5,0.45,2,3,0.6,0.38,2,18,1,0,16.12,0.2,4,15,13,0,FALSE
18,16,14,16,2,17,15,42,49,91,455,0.05,18.53,8430.88,0.15,468.38,5,2,3,6,3,3,0.17,3,3,1,0.06,4,15,3,1,24.56,1,2,14,49,50,FALSE
35,16,13,29,6,33,20,45,71,116,664.44,0.07,13.64,9060.53,0.22,503.36,12,8,6,16,8,7,0.2,2,6,0.86,0.11,0,27,1,0,48.73,0.14,4,22,65,39.58,FALSE
10,1,0,10,0,5,13,18,30,48,200.16,0.04,23.4,4683.66,0.07,260.2,7,6,0,12,6,4,0.4,2,1,0.25,0.33,3,16,1,0,8.55,0.25,3,14,12,0,FALSE
25,3,0,25,0,28,26,67,80,147,845.97,0.03,31.11,26315.66,0.28,1461.98,25,14,0,34,17,14,0.56,2.43,1,0.07,0.48,3,45,10,0.69,27.2,0.71,10,33,29,0,FALSE
8,1,0,8,0,9,14,16,21,37,167.37,0.08,12.44,2082.85,0.06,115.71,5,4,1,8,4,3,0.38,2,1,0.33,0.3,1,10,1,0,13.45,0.33,2,9,10,0,FALSE
4,3,0,4,0,7,9,12,12,24,96,0.13,7.71,740.57,0.03,41.14,3,2,0,4,2,2,0.5,2,1,0.5,0.25,3,6,1,0,12.44,0.5,1,6,8,0,FALSE
9,1,0,9,0,8,9,12,16,28,114.45,0.15,6.75,772.53,0.04,42.92,3,2,1,4,2,2,0.22,2,2,1,0.18,3,7,1,0,16.96,0.5,1,7,11,0,FALSE
12,2,0,12,0,9,10,15,21,36,152.93,0.12,8.33,1274.38,0.05,70.8,5,4,3,8,4,3,0.25,2,3,1,0.2,3,10,1,0,18.35,0.33,2,9,15,0,FALSE
13,5,2,13,0,12,10,21,27,48,214.05,0.11,8.75,1872.96,0.07,104.05,3,2,3,4,2,2,0.15,2,2,1,0.1,1,8,1,0,24.46,0.5,1,8,21,13.33,FALSE
4,2,0,4,0,4,7,7,7,14,48.43,0.16,6.13,296.65,0.02,16.48,3,2,0,4,2,2,0.5,2,1,0.5,0.29,1,6,1,0,7.91,0.5,1,6,7,0,FALSE
22,2,0,22,0,18,22,35,46,81,431.08,0.05,21.39,9220.24,0.14,512.24,11,6,3,16,8,6,0.27,2.67,3,0.5,0.24,2,19,3,0.4,20.15,0.5,5,15,25,0,FALSE
12,1,0,12,0,11,13,17,31,48,220.08,0.1,10.05,2210.79,0.07,122.82,7,6,0,12,6,4,0.33,2,1,0.25,0.29,0,14,1,0,21.91,0.25,3,12,14,0,FALSE
23,25,17,18,5,27,16,45,53,98,531.77,0.08,13.33,7090.32,0.18,393.91,9,6,4,14,7,5,0.22,2.33,3,0.6,0.08,1,22,3,0.5,39.88,0.6,4,19,66,55,FALSE
24,6,2,17,7,12,14,26,40,66,310.23,0.07,15.17,4705.14,0.1,261.39,5,4,1,8,4,3,0.13,2,1,0.33,0.09,2,11,1,0,20.45,0.33,2,10,33,34.62,FALSE
17,0,0,14,3,21,16,30,37,67,349.03,0.09,11.43,3988.95,0.12,221.61,12,6,1,14,7,7,0.41,2.33,2,0.29,0.39,2,19,5,0.67,30.54,0.71,4,14,18,17.65,FALSE
74,21,1,68,6,149,17,645,943,1588,11711.56,0.03,36.8,430930.48,3.9,23940.58,89,88,5,176,88,45,0.61,2,3,0.07,0.46,1,266,1,0,318.29,0.02,44,223,97,9.33,TRUE
10,4,0,10,0,12,16,30,37,67,322.09,0.05,20,6441.86,0.11,357.88,5,4,2,10,5,3,0.3,2.5,2,0.67,0.2,0,8,1,0,16.1,0.33,3,7,15,0,FALSE
5,1,0,5,0,4,8,6,12,18,64.53,0.17,6,387.18,0.02,21.51,3,2,1,4,2,2,0.4,2,1,0.5,0.29,1,6,1,0,10.75,0.5,1,6,7,0,FALSE
46,7,8,46,0,55,14,133,143,276,1685.95,0.06,16.93,28538.58,0.56,1585.48,5,4,1,8,4,3,0.07,2,1,0.33,0.05,4,11,1,0,99.6,0.33,2,10,62,14.81,FALSE
30,4,4,29,1,39,16,97,118,215,1242.99,0.05,19.9,24732.36,0.41,1374.02,13,4,4,16,10,7,0.23,4,2,0.29,0.18,1,22,6,0.83,62.47,0.86,6,17,39,14.71,TRUE
37,28,27,28,9,39,16,72,83,155,896.11,0.07,14.77,13234.87,0.3,735.27,11,8,5,18,9,6,0.16,2.25,5,0.83,0.06,1,27,4,0.6,60.67,0.67,5,23,93,56.25,TRUE
30,10,3,30,0,20,13,29,54,83,418.68,0.11,9.42,3946.1,0.14,219.23,17,14,1,30,15,9,0.3,2.14,5,0.56,0.2,0,31,7,0.75,44.42,0.78,8,24,44,9.09,FALSE
29,10,7,25,4,27,14,66,83,149,798.28,0.06,17.11,13659.38,0.27,758.85,27,8,0,34,17,14,0.48,4.25,1,0.07,0.25,0,35,14,1,46.65,1,13,23,56,30.56,FALSE
4,0,0,4,0,3,7,6,7,13,43.19,0.14,7,302.3,0.01,16.79,3,2,1,4,2,2,0.5,2,2,1,0.4,0,7,1,0,6.17,0.5,1,7,5,0,FALSE
6,0,0,6,0,7,8,11,18,29,113.3,0.16,6.29,712.17,0.04,39.57,9,4,0,12,6,5,0.83,3,1,0.2,0.71,1,13,5,1,18.02,1,4,10,7,0,FALSE
15,12,18,13,2,19,7,22,31,53,249.12,0.25,4.05,1009.6,0.08,56.09,3,2,9,4,2,2,0.13,2,2,1,0.04,1,14,1,0,61.47,0.5,1,14,46,60.61,TRUE
39,14,47,38,1,30,21,71,102,173,981.33,0.04,24.85,24386.04,0.33,1354.78,13,10,3,22,11,7,0.18,2.2,3,0.43,0.07,4,27,3,0.33,39.49,0.43,6,22,101,55.81,FALSE
8,1,0,8,0,6,14,15,21,36,155.59,0.06,17.5,2722.81,0.05,151.27,7,4,0,10,5,4,0.5,2.5,1,0.25,0.4,1,11,4,1,8.89,1,3,9,10,0,FALSE
4,0,0,4,0,4,7,7,7,14,48.43,0.16,6.13,296.65,0.02,16.48,3,2,0,4,2,2,0.5,2,1,0.5,0.4,1,6,1,0,7.91,0.5,1,6,5,0,FALSE
35,7,7,35,0,49,20,141,156,297,1814.23,0.03,28.78,52205.44,0.6,2900.3,11,8,4,18,9,6,0.17,2.25,5,0.83,0.12,0,29,4,0.6,63.05,0.67,5,25,50,16.67,FALSE
4,6,3,3,1,4,6,4,7,11,36.54,0.33,3,109.62,0.01,6.09,3,2,1,4,2,2,0.5,2,2,1,0.14,1,5,1,0,12.18,0.5,1,5,14,57.14,FALSE
88,9,1,88,0,72,32,189,261,450,3015.2,0.02,42,126638.31,1.01,7035.46,59,40,13,82,41,34,0.39,2.05,22,0.65,0.34,2,133,15,0.42,71.79,0.44,21,101,99,1.12,FALSE
25,20,12,20,5,29,22,71,81,152,862.21,0.04,26.93,23220.17,0.29,1290.01,17,14,1,30,15,9,0.36,2.14,2,0.22,0.16,1,30,1,0,32.02,0.11,8,23,58,45.95,FALSE
68,17,0,53,15,128,9,399,384,783,5557.76,0.07,14.03,77960.6,1.85,4331.14,33,32,0,64,32,17,0.25,2,1,0.06,0.2,1,81,1,0,396.21,0.06,16,66,86,22.06,FALSE
5,1,0,5,0,4,7,6,12,18,62.27,0.19,5.25,326.92,0.02,18.16,3,2,1,4,2,2,0.4,2,1,0.5,0.29,1,6,1,0,11.86,0.5,1,6,7,0,FALSE
41,43,15,38,3,28,15,55,79,134,727.12,0.07,14.73,10712.03,0.24,595.11,13,12,10,24,12,7,0.17,2,7,1,0.07,1,33,1,0,49.36,0.14,6,28,100,32.14,FALSE
31,0,0,31,0,20,17,69,85,154,802.26,0.03,29.33,23526.15,0.27,1307.01,17,10,2,26,13,9,0.29,2.6,2,0.22,0.28,6,30,3,0.25,27.36,0.33,8,23,32,0,FALSE
20,7,3,19,1,12,14,24,33,57,267.93,0.07,14,3750.95,0.09,208.39,7,6,0,12,6,4,0.2,2,1,0.25,0.13,2,13,3,0.67,19.14,0.75,3,11,31,17.39,FALSE
9,1,0,9,0,9,15,20,26,46,210.91,0.06,16.67,3515.14,0.07,195.29,7,4,1,10,5,4,0.44,2.5,2,0.5,0.36,1,13,3,0.67,12.65,0.75,3,11,11,0,FALSE
65,11,20,64,1,53,17,87,96,183,1121.66,0.07,13.95,15650.31,0.37,869.46,23,16,2,38,19,12,0.18,2.38,3,0.25,0.12,2,41,11,0.91,80.39,0.92,11,31,97,24.71,TRUE
18,0,0,18,0,18,13,26,32,58,287.34,0.11,9.39,2697.84,0.1,149.88,5,2,2,6,3,3,0.17,3,2,0.67,0.16,1,10,3,1,30.6,1,2,9,19,0,FALSE
43,6,11,43,0,38,18,187,207,394,2288.1,0.02,44.29,101338.65,0.76,5629.92,5,4,2,8,4,3,0.07,2,1,0.33,0.05,3,14,1,0,51.66,0.33,2,13,61,20.37,FALSE
17,4,0,17,0,13,12,50,89,139,645.5,0.04,23.08,14896.06,0.22,827.56,3,2,3,4,2,2,0.12,2,2,1,0.09,1,9,1,0,27.97,0.5,1,9,22,0,FALSE
19,1,0,19,0,20,22,47,78,125,674.04,0.04,25.85,17423.93,0.22,968,17,14,4,30,15,9,0.47,2.14,4,0.44,0.43,2,36,9,1,26.08,1,8,29,21,0,FALSE
0,0,0,0,0,3,6,4,8,12,38.04,0.25,4,152.16,0.01,8.45,3,2,0,4,2,2,1,2,1,0.5,2,1,6,1,0,9.51,0.5,1,6,1,0,FALSE
8,0,0,8,0,11,11,24,24,48,214.05,0.08,12,2568.63,0.07,142.7,5,4,1,8,4,3,0.38,2,3,1,0.33,0,15,1,0,17.84,0.33,2,14,9,0,FALSE
209,16,35,209,0,152,20,571,611,1182,8777.84,0.03,37.57,329746.68,2.93,18319.26,57,56,4,112,56,29,0.14,2,2,0.07,0.11,4,111,1,0,233.67,0.03,28,84,261,14.34,FALSE
8,1,0,8,0,4,13,13,31,44,179.85,0.05,21.12,3799.3,0.06,211.07,13,8,0,20,10,7,0.88,2.5,1,0.14,0.7,2,21,6,0.83,8.51,0.86,6,16,10,0,FALSE
56,8,0,56,0,35,26,111,142,253,1500.48,0.02,41.23,61862.5,0.5,3436.81,17,6,3,12,6,13,0.23,2,12,0.92,0.2,0,36,1,0,36.39,0.08,3,25,65,0,FALSE
67,1,0,67,0,61,37,181,288,469,3102.3,0.02,54.89,170295.87,1.03,9460.88,73,62,6,134,67,37,0.55,2.16,18,0.49,0.54,3,143,18,0.47,56.51,0.49,36,108,69,0,FALSE
52,11,2,48,4,16,24,72,91,163,867.47,0.02,54,46843.61,0.29,2602.42,29,26,2,54,27,15,0.29,2.08,2,0.13,0.23,2,60,8,0.5,16.05,0.53,14,47,66,11.11,FALSE
6,0,0,6,0,2,6,4,8,12,36,0.17,6,216,0.01,12,3,2,0,4,2,2,0.33,2,1,0.5,0.29,1,6,1,0,6,0.5,1,6,7,0,FALSE
13,1,0,13,0,12,9,19,24,43,188.87,0.14,7.13,1345.7,0.06,74.76,3,2,1,4,2,2,0.15,2,1,0.5,0.13,2,7,1,0,26.51,0.5,1,7,15,0,FALSE
16,2,2,16,0,21,13,32,37,69,351.03,0.1,9.9,3476.92,0.12,193.16,7,4,6,10,5,4,0.25,2.5,3,0.75,0.19,2,19,3,0.67,35.44,0.75,3,17,21,11.11,FALSE
23,1,0,23,0,17,20,43,73,116,604.3,0.04,25.29,15285.15,0.2,849.17,11,10,0,20,10,6,0.26,2,1,0.17,0.24,1,23,6,1,23.89,1,5,19,25,0,FALSE
14,3,0,13,1,12,12,15,24,39,178.81,0.13,7.5,1341.1,0.06,74.51,5,2,1,6,3,3,0.21,3,2,0.67,0.17,4,8,3,1,23.84,1,2,7,18,7.14,FALSE
143,18,10,139,4,131,35,267,316,583,4299.65,0.03,35.67,153359.58,1.43,8519.98,42,24,11,52,26,26,0.18,2.17,20,0.77,0.14,0,107,11,0.4,120.55,0.42,14,83,182,9.15,TRUE
117,37,48,116,1,69,25,157,328,485,3178.98,0.04,28.44,90416.52,1.06,5023.14,48,40,0,80,40,27,0.23,2,1,0.04,0.13,4,93,13,0.46,111.77,0.48,20,68,203,29.7,FALSE
27,9,2,27,0,14,15,25,36,61,296.34,0.07,13.39,3968.8,0.1,220.49,13,12,3,24,12,7,0.26,2,3,0.43,0.18,0,26,3,0.33,22.13,0.43,6,21,38,6.9,FALSE
31,23,24,27,4,32,11,83,95,178,965.88,0.07,14.27,13778.81,0.32,765.49,11,10,4,20,10,6,0.19,2,6,1,0.08,3,31,1,0,67.71,0.17,5,27,79,50.91,FALSE
12,13,25,11,1,16,12,23,27,50,240.37,0.12,8.63,2073.17,0.08,115.18,9,6,3,14,7,5,0.42,2.33,1,0.2,0.1,0,17,1,0,27.87,0.2,4,14,51,70.27,FALSE
37,4,7,35,2,39,16,107,114,221,1277.68,0.05,21.95,28043.45,0.43,1557.97,7,6,5,12,6,4,0.11,2,2,0.5,0.08,0,22,1,0,58.21,0.25,3,20,49,20.45,FALSE
21,1,0,20,1,23,17,55,67,122,649.28,0.05,20.33,13197.22,0.22,733.18,19,12,7,30,15,10,0.48,2.5,5,0.5,0.43,2,39,7,0.67,31.94,0.7,9,31,23,4.76,FALSE
40,26,44,33,7,56,17,101,109,210,1299.86,0.07,15.33,19927.37,0.43,1107.08,19,16,6,34,17,10,0.25,2.13,3,0.3,0.09,0,44,1,0,84.79,0.1,9,36,111,60.71,FALSE
12,1,0,12,0,10,9,12,17,29,123.19,0.19,5.4,665.23,0.04,36.96,3,2,0,4,2,2,0.17,2,1,0.5,0.14,2,6,1,0,22.81,0.5,1,6,14,0,FALSE
8,1,0,8,0,6,10,12,15,27,108,0.1,10,1080,0.04,60,7,4,0,10,5,4,0.5,2.5,1,0.25,0.4,2,12,3,0.67,10.8,0.75,3,10,10,0,FALSE
121,24,38,103,18,94,15,195,224,419,2835.87,0.06,15.56,44121.9,0.95,2451.22,37,26,5,62,31,19,0.16,2.38,10,0.53,0.1,4,70,9,0.44,182.27,0.47,18,53,184,35.22,FALSE
29,18,7,23,6,29,17,50,65,115,635.21,0.07,14.66,9309.11,0.21,517.16,11,8,4,18,9,6,0.21,2.25,5,0.83,0.11,1,23,4,0.6,43.34,0.67,5,19,55,36.11,TRUE
15,4,0,15,0,19,10,31,33,64,310.91,0.12,8.16,2536.38,0.1,140.91,5,2,3,6,3,3,0.2,3,2,0.67,0.15,0,12,1,0,38.11,0.33,2,11,20,0,FALSE
13,2,2,13,0,12,12,21,25,46,210.91,0.1,10.5,2214.54,0.07,123.03,9,6,4,14,7,5,0.38,2.33,4,0.8,0.28,1,17,4,0.75,20.09,0.8,4,14,18,13.33,FALSE
21,1,0,20,1,22,20,43,70,113,609.33,0.05,19.55,11909.67,0.2,661.65,11,8,5,18,9,6,0.29,2.25,3,0.5,0.26,1,22,1,0,31.18,0.17,5,18,23,4.76,FALSE
17,5,3,16,1,25,18,39,51,90,488.36,0.07,14.04,6856.63,0.16,380.92,7,4,1,10,5,4,0.24,2.5,1,0.25,0.15,2,13,1,0,34.78,0.25,3,11,26,20,FALSE
43,3,0,43,0,37,25,83,98,181,1077.71,0.04,28.04,30219.56,0.36,1678.86,17,12,6,24,12,10,0.23,2,10,1,0.21,4,44,1,0,38.43,0.1,6,36,47,0,FALSE
